M1,1,11
M1,2,12
M1,3,204
M1,4,5
M1,5,4
M1,6,5
M1,7,5
M1,8,4
M1,9,8
M1,10,9
M1,11,7
M1,12,11
M1,13,4
M1,14,8
M1,15,6
M1,16,48
M1,17,5
M1,18,4
M1,19,6
M1,20,13
M1,21,4
M1,22,28
M1,23,25
M1,24,10
M1,25,40
M1,26,19
M1,27,25
M1,28,24
M1,29,14
M1,30,34
M1,31,14
M1,32,4
M1,33,6
M1,34,5
M1,35,13
M1,36,6
M1,37,33
M1,38,4
M1,39,4
M1,40,4
M1,41,23
M1,42,7
M1,43,5
M1,44,8
M1,45,12
M1,46,4
M1,47,5
M1,48,6
M1,49,10
M1,50,8
M1,51,9
M1,52,4
M1,53,4
M1,54,4
M1,55,15
M1,56,7
M1,57,4
M1,58,5
M1,59,5
M1,60,9
M1,61,5
M1,62,6
M1,63,4
M1,64,4
M1,65,7
M1,66,4
M1,67,9
M1,68,7
M1,69,4
M1,70,4
M1,71,78
M1,72,8
M1,73,7
M1,74,11
M1,75,9
M1,76,11
M1,77,341
M1,78,6
M1,79,23
M1,80,14
M1,81,5
M1,82,5
M1,83,20
M1,84,10
M1,85,6
M1,86,40
M1,87,5
M1,88,8
M1,89,4
M1,90,6
M1,91,6
M1,92,11
M1,93,4
M1,94,7
M1,95,10
M1,96,4
M1,97,40
M1,98,18
M1,99,5
M1,100,12
M1,101,4
M1,102,512
M1,103,4
M1,104,4
M1,105,12
M1,106,256
M1,107,7
M1,108,8
M1,109,12
M1,110,7
M1,111,4
M1,112,4
M1,113,4
M1,114,16
M1,115,6
M1,116,53
M1,117,4
M1,118,32
M1,119,6
M1,120,5
M1,121,6
M1,122,5
M1,123,34
M1,124,6
M1,125,12
M1,126,28
M1,127,7
M1,128,27
M1,129,4
M1,130,25
M1,131,4
M1,132,93
M1,133,13
M1,134,4
M1,135,16
M1,136,5
M1,137,11
M1,138,51
M1,139,4
M1,140,4
M1,141,4
M1,142,11
M1,143,4
M1,144,4
M1,145,4
M1,146,8
M1,147,15
M1,148,5
M1,149,5
M1,150,9
M1,151,31
M1,152,4
M1,153,5
M1,154,4
M1,155,6
M1,156,5
M1,157,4
M1,158,4
M1,159,7
M1,160,5
M1,161,4
M1,162,18
M1,163,5
M1,164,6
M1,165,8
M1,166,14
M1,167,15
M1,168,85
M1,169,4
M1,170,6
M1,171,5
M1,172,60
M1,173,10
M1,174,11
M1,175,5
M1,176,12
M1,177,21
M1,178,5
M1,179,8
M1,180,18
M1,181,10
M1,182,8
M1,183,6
M1,184,5
M1,185,8
M1,186,27
M1,187,7
M1,188,5
M1,189,21
M1,190,4
M1,191,28
M1,192,7
M1,193,5
M1,194,22
M1,195,7
M1,196,53
M1,197,4
M1,198,6
M1,199,42
M1,200,146
M1,201,7
M1,202,4
M1,203,10
M1,204,102
M1,205,5
M1,206,7
M1,207,39
M1,208,24
M1,209,14
M1,210,4
M1,211,5
M1,212,5
M1,213,6
M1,214,51
M1,215,6
M1,216,13
M1,217,15
M1,218,16
M1,219,5
M1,220,21
M1,221,20
M1,222,18
M1,223,5
M1,224,36
M1,225,5
M1,226,4
M1,227,25
M1,228,73
M1,229,4
M1,230,8
M1,231,17
M1,232,5
M1,233,4
M1,234,34
M1,235,13
M1,236,4
M1,237,4
M1,238,5
M1,239,7
M1,240,5
M1,241,4
M1,242,6
M1,243,25
M1,244,4
M1,245,4
M1,246,5
M1,247,25
M1,248,7
M1,249,8
M1,250,7
M1,251,4
M1,252,15
M1,253,6
M1,254,6
M1,255,4
M1,256,12
M1,257,4
M1,258,4
M1,259,5
M1,260,20
M1,261,17
M1,262,6
M1,263,9
M1,264,10
M1,265,5
M1,266,5
M1,267,9
M1,268,6
M1,269,4
M1,270,36
M1,271,6
M1,272,5
M1,273,9
M1,274,6
M1,275,8
M1,276,6
M1,277,5
M1,278,64
M1,279,14
M1,280,64
M1,281,10
M1,282,5
M1,283,5
M1,284,5
M1,285,5
M1,286,8
M1,287,12
M1,288,4
M1,289,5
M1,290,4
M1,291,9
M1,292,4
M1,293,6
M1,294,12
M1,295,9
M1,296,4
M1,297,31
M1,298,6
M1,299,39
M1,300,9
M1,301,13
M1,302,25
M1,303,78
M1,304,10
M1,305,6
M1,306,73
M1,307,6
M1,308,17
M1,309,4
M1,310,40
M1,311,4
M1,312,20
M1,313,5
M1,314,4
M1,315,19
M1,316,6
M1,317,17
M1,318,30
M1,319,4
M1,320,46
M1,321,5
M1,322,6
M1,323,36
M1,324,7
M1,325,10
M1,326,8
M1,327,6
M1,328,10
M1,329,8
M1,330,23
M1,331,7
M1,332,26
M1,333,7
M1,334,68
M1,335,5
M1,336,4
M1,337,14
M1,338,5
M1,339,12
M1,340,8
M1,341,4
M1,342,4
M1,343,7
M1,344,4
M1,345,6
M1,346,6
M1,347,5
M1,348,4
M1,349,68
M1,350,5
M1,351,22
M1,352,13
M1,353,26
M1,354,4
M1,355,12
M1,356,29
M1,357,24
M1,358,5
M1,359,8
M1,360,5
M1,361,7
M1,362,13
M1,363,40
M1,364,5
M1,365,13
M1,366,4
M1,367,60
M1,368,4
M1,369,12
M1,370,5
M1,371,512
M1,372,5
M1,373,4
M1,374,4
M1,375,4
M1,376,7
M1,377,4
M1,378,4
M1,379,56
M1,380,36
M1,381,4
M1,382,4
M1,383,11
M1,384,20
M1,385,8
M1,386,13
M1,387,6
M1,388,6
M1,389,7
M1,390,4
M1,391,60
M1,392,93
M1,393,13
M1,394,4
M1,395,10
M1,396,5
M1,397,51
M1,398,14
M1,399,11
M1,400,36
M1,401,12
M1,402,11
M1,403,8
M1,404,7
D1,1
M1,406,7
M1,407,7
M1,408,8
M1,409,4
M1,410,30
M1,411,9
M1,412,4
M1,413,21
M1,414,24
M1,415,5
M1,416,14
M1,417,12
M1,418,6
M1,419,10
M1,420,4
M1,421,4
M1,422,18
M1,423,9
M1,424,4
M1,425,8
M1,426,8
M1,427,34
M1,428,16
M1,429,5
M1,430,6
M1,431,4
M1,432,30
M1,433,12
M1,434,4
M1,435,14
M1,436,7
M1,437,26
M1,438,5
M1,439,6
M1,440,5
M1,441,21
M1,442,10
M1,443,25
M1,444,5
M1,445,17
M1,446,10
M1,447,8
M1,448,4
M1,449,56
M1,450,6
M1,451,16
M1,452,4
M1,453,6
M1,454,4
M1,455,4
M1,456,5
M1,457,113
M1,458,4
M1,459,5
M1,460,256
M1,461,8
M1,462,44
M1,463,4
M1,464,14
M1,465,60
M1,466,7
M1,467,13
M1,468,9
M1,469,6
M1,470,9
M1,471,5
M1,472,7
M1,473,11
M1,474,16
M1,475,4
M1,476,5
M1,477,4
M1,478,30
M1,479,256
M1,480,5
M1,481,5
M1,482,7
M1,483,5
M1,484,68
M1,485,9
M1,486,6
M1,487,8
M1,488,4
M1,489,4
M1,490,13
M1,491,4
M1,492,14
M1,493,7
M1,494,6
M1,495,5
M1,496,4
M1,497,5
M1,498,6
M1,499,4
M1,500,46
M1,501,6
M1,502,13
M1,503,7
M1,504,5
M1,505,60
M1,506,7
M1,507,4
M1,508,12
M1,509,5
M1,510,44
M1,511,16
M1,512,4
M1,513,5
M1,514,14
M1,515,5
M1,516,8
M1,517,19
M1,518,11
M1,519,4
M1,520,4
M1,521,8
M1,522,5
M1,523,5
M1,524,44
M1,525,9
M1,526,10
M1,527,4
M1,528,5
M1,529,9
M1,530,102
M1,531,6
M1,532,5
M1,533,5
M1,534,22
M1,535,5
M1,536,8
M1,537,4
M1,538,24
M1,539,9
M1,540,8
M1,541,14
M1,542,23
M1,543,68
M1,544,6
M1,545,21
M1,546,8
M1,547,4
M1,548,4
M1,549,8
M1,550,5
M1,551,6
M1,552,7
M1,553,26
M1,554,27
M1,555,6
M1,556,1024
M1,557,5
M1,558,7
M1,559,14
M1,560,14
M1,561,6
M1,562,5
M1,563,6
M1,564,5
M1,565,7
M1,566,7
M1,567,14
M1,568,6
M1,569,4
M1,570,12
M1,571,8
M1,572,6
M1,573,4
M1,574,11
M1,575,6
M1,576,4
M1,577,5
M1,578,4
M1,579,11
M1,580,9
M1,581,4
M1,582,8
M1,583,5
M1,584,5
M1,585,5
M1,586,21
M1,587,17
M1,588,7
M1,589,6
M1,590,5
M1,591,24
M1,592,7
M1,593,7
M1,594,5
M1,595,35
M1,596,256
M1,597,128
M1,598,9
M1,599,4
M1,600,18
M1,601,4
M1,602,37
M1,603,5
M1,604,6
M1,605,4
M1,606,6
M1,607,10
M1,608,32
M1,609,5
M1,610,6
M1,611,21
M1,612,14
M1,613,9
M1,614,12
M1,615,5
M1,616,14
M1,617,20
M1,618,5
M1,619,12
M1,620,6
M1,621,14
M1,622,8
M1,623,5
M1,624,7
M1,625,5
M1,626,15
M1,627,12
M1,628,4
M1,629,11
M1,630,6
M1,631,4
M1,632,4
M1,633,4
M1,634,10
M1,635,25
M1,636,26
M1,637,4
M1,638,4
M1,639,15
M1,640,6
M1,641,5
M1,642,5
M1,643,4
M1,644,6
M1,645,21
M1,646,10
M1,647,10
M1,648,8
M1,649,15
M1,650,30
M1,651,5
M1,652,19
M1,653,23
M1,654,12
M1,655,22
M1,656,9
M1,657,11
M1,658,18
M1,659,4
M1,660,5
M1,661,9
M1,662,6
M1,663,15
M1,664,22
M1,665,5
M1,666,204
M1,667,15
M1,668,10
M1,669,12
M1,670,11
M1,671,40
M1,672,12
M1,673,5
M1,674,28
M1,675,20
M1,676,85
M1,677,60
M1,678,6
M1,679,18
M1,680,113
M1,681,16
M1,682,7
M1,683,64
M1,684,128
M1,685,5
M1,686,10
M1,687,11
M1,688,113
M1,689,6
M1,690,4
M1,691,4
M1,692,4
M1,693,10
M1,694,5
M1,695,20
M1,696,11
M1,697,16
M1,698,24
M1,699,8
M1,700,9
M1,701,10
M1,702,8
M1,703,1024
M1,704,6
M1,705,7
M1,706,4
M1,707,5
M1,708,18
M1,709,4
M1,710,4
M1,711,11
M1,712,8
M1,713,4
M1,714,9
M1,715,12
M1,716,16
M1,717,7
M1,718,6
M1,719,7
M1,720,5
M1,721,10
M1,722,13
M1,723,11
M1,724,4
M1,725,4
M1,726,16
M1,727,8
M1,728,4
M1,729,10
M1,730,6
M1,731,256
M1,732,4
M1,733,5
M1,734,7
M1,735,4
M1,736,7
M1,737,14
M1,738,4
M1,739,7
M1,740,20
M1,741,6
M1,742,15
M1,743,7
M1,744,13
M1,745,4
M1,746,4
M1,747,10
M1,748,4
M1,749,46
M1,750,8
M1,751,4
M1,752,7
M1,753,4
M1,754,18
M1,755,8
M1,756,8
M1,757,7
M1,758,170
M1,759,4
M1,760,10
M1,761,13
M1,762,7
M1,763,68
M1,764,8
M1,765,10
M1,766,5
M1,767,4
M1,768,9
M1,769,204
M1,770,14
M1,771,10
M1,772,4
M1,773,11
M1,774,4
M1,775,18
M1,776,4
M1,777,14
M1,778,9
M1,779,11
M1,780,30
M1,781,17
M1,782,8
M1,783,10
M1,784,4
M1,785,60
M1,786,8
M1,787,6
M1,788,4
M1,789,7
M1,790,20
M1,791,12
M1,792,19
M1,793,10
M1,794,4
M1,795,11
M1,796,146
M1,797,6
M1,798,102
M1,799,5
M1,800,5
M1,801,16
M1,802,5
M1,803,37
M1,804,5
M1,805,6
M1,806,4
M1,807,5
M1,808,17
M1,809,4
M1,810,4
M1,811,6
M1,812,21
M1,813,73
M1,814,6
M1,815,5
M1,816,6
M1,817,7
M1,818,21
M1,819,6
M1,820,16
M1,821,10
M1,822,14
M1,823,22
M1,824,9
M1,825,204
M1,826,14
M1,827,16
M1,828,7
M1,829,29
M1,830,4
M1,831,12
M1,832,4
M1,833,37
M1,834,17
M1,835,4
M1,836,4
M1,837,48
M1,838,21
M1,839,8
M1,840,5
M1,841,4
M1,842,4
M1,843,10
M1,844,5
M1,845,6
M1,846,5
M1,847,6
M1,848,4
M1,849,6
M1,850,9
M1,851,6
M1,852,8
M1,853,11
M1,854,10
M1,855,146
M1,856,14
M1,857,9
M1,858,5
M1,859,6
M1,860,11
M1,861,5
M1,862,4
M1,863,146
M1,864,4
M1,865,4
M1,866,4
M1,867,1024
M1,868,44
M1,869,9
M1,870,9
M1,871,4
M1,872,5
M1,873,4
M1,874,6
M1,875,5
