M1,1,4
M1,2,17
M1,3,9
M1,4,8
M1,5,12
M1,6,8
M1,7,4
M1,8,6
M1,9,4
M1,10,8
M1,11,8
M1,12,8
M1,13,4
M1,14,512
M1,15,5
M1,16,13
M1,17,5
M1,18,9
M1,19,6
M1,20,5
M1,21,39
M1,22,4
M1,23,93
M1,24,5
M1,25,102
M1,26,10
M1,27,23
M1,28,9
M1,29,6
M1,30,9
M1,31,4
M1,32,34
M1,33,16
M1,34,5
M1,35,10
M1,36,4
M1,37,8
M1,38,8
M1,39,17
M1,40,7
M1,41,12
M1,42,5
M1,43,5
M1,44,8
M1,45,6
M1,46,5
M1,47,6
M1,48,4
M1,49,9
M1,50,5
M1,51,4
M1,52,13
M1,53,17
M1,54,128
M1,55,4
M1,56,5
M1,57,8
M1,58,5
M1,59,6
M1,60,7
M1,61,39
M1,62,5
M1,63,16
M1,64,8
M1,65,12
M1,66,8
M1,67,5
M1,68,5
M1,69,7
M1,70,9
M1,71,10
M1,72,5
M1,73,6
M1,74,1024
M1,75,5
M1,76,7
M1,77,4
M1,78,7
M1,79,4
M1,80,4
M1,81,20
M1,82,8
M1,83,93
M1,84,4
M1,85,35
M1,86,128
M1,87,9
M1,88,12
M1,89,14
M1,90,11
M1,91,4
M1,92,4
M1,93,37
M1,94,4
M1,95,10
M1,96,21
M1,97,85
M1,98,7
M1,99,4
M1,100,6
M1,101,5
M1,102,7
M1,103,8
M1,104,23
M1,105,22
M1,106,5
M1,107,10
M1,108,4
M1,109,1024
M1,110,8
M1,111,7
M1,112,4
M1,113,11
M1,114,6
M1,115,4
M1,116,10
M1,117,4
M1,118,6
M1,119,4
M1,120,26
M1,121,12
M1,122,204
M1,123,7
M1,124,22
M1,125,6
M1,126,4
M1,127,13
M1,128,5
M1,129,11
M1,130,4
M1,131,6
M1,132,5
M1,133,16
M1,134,4
M1,135,22
M1,136,204
M1,137,93
M1,138,22
M1,139,4
M1,140,46
M1,141,4
M1,142,6
M1,143,4
M1,144,4
M1,145,6
M1,146,9
M1,147,23
M1,148,5
M1,149,7
M1,150,8
M1,151,4
M1,152,24
M1,153,8
M1,154,7
M1,155,5
M1,156,4
M1,157,6
M1,158,4
M1,159,5
M1,160,6
M1,161,5
M1,162,8
M1,163,21
M1,164,13
M1,165,73
M1,166,11
M1,167,19
M1,168,4
M1,169,4
M1,170,56
M1,171,102
M1,172,22
M1,173,11
M1,174,56
M1,175,4
M1,176,12
M1,177,5
M1,178,6
M1,179,46
M1,180,6
M1,181,5
M1,182,37
M1,183,7
M1,184,6
M1,185,8
M1,186,4
M1,187,7
M1,188,33
M1,189,21
M1,190,4
M1,191,4
M1,192,4
M1,193,85
M1,194,6
M1,195,8
M1,196,15
M1,197,13
M1,198,4
M1,199,10
M1,200,21
M1,201,20
M1,202,11
M1,203,33
M1,204,6
M1,205,6
M1,206,8
M1,207,5
M1,208,16
M1,209,4
M1,210,4
M1,211,23
M1,212,8
M1,213,7
M1,214,14
M1,215,85
M1,216,5
M1,217,7
M1,218,4
M1,219,6
M1,220,4
M1,221,30
M1,222,4
M1,223,4
M1,224,5
M1,225,4
M1,226,37
M1,227,4
M1,228,7
M1,229,48
M1,230,11
M1,231,14
M1,232,11
M1,233,15
M1,234,9
M1,235,4
M1,236,36
M1,237,4
M1,238,4
M1,239,4
M1,240,11
M1,241,13
M1,242,4
M1,243,102
M1,244,7
M1,245,15
M1,246,16
M1,247,4
M1,248,12
M1,249,4
M1,250,36
M1,251,28
M1,252,4
M1,253,34
M1,254,7
M1,255,6
M1,256,4
M1,257,12
M1,258,146
M1,259,15
M1,260,8
M1,261,9
M1,262,68
M1,263,12
M1,264,6
M1,265,26
M1,266,31
M1,267,4
M1,268,18
M1,269,1024
M1,270,34
M1,271,6
M1,272,8
M1,273,4
M1,274,12
M1,275,78
M1,276,6
M1,277,8
M1,278,4
M1,279,113
M1,280,78
M1,281,20
M1,282,8
M1,283,15
M1,284,18
M1,285,9
M1,286,4
M1,287,12
M1,288,128
M1,289,4
M1,290,19
M1,291,30
M1,292,12
M1,293,8
M1,294,9
M1,295,6
M1,296,6
M1,297,6
M1,298,4
M1,299,5
M1,300,23
M1,301,8
M1,302,13
M1,303,11
M1,304,4
M1,305,5
M1,306,128
M1,307,4
M1,308,9
M1,309,8
M1,310,4
M1,311,11
M1,312,4
