M1,1,5
M1,2,8
M1,3,6
M1,4,4
M1,5,8
M1,6,17
M1,7,6
M1,8,5
M1,9,5
M1,10,8
M1,11,4
M1,12,4
M1,13,28
M1,14,4
M1,15,5
M1,16,4
M1,17,7
M1,18,8
M1,19,8
M1,20,7
M1,21,34
M1,22,4
M1,23,12
M1,24,6
M1,25,5
M1,26,146
M1,27,6
M1,28,4
M1,29,15
M1,30,68
M1,31,6
M1,32,9
M1,33,9
M1,34,14
M1,35,15
M1,36,4
M1,37,6
M1,38,60
M1,39,23
M1,40,4
M1,41,5
M1,42,6
M1,43,4
M1,44,34
M1,45,18
M1,46,46
M1,47,25
M1,48,4
M1,49,11
M1,50,9
M1,51,170
M1,52,4
M1,53,4
M1,54,7
M1,55,5
M1,56,256
M1,57,10
M1,58,4
M1,59,46
M1,60,11
M1,61,31
M1,62,39
M1,63,4
M1,64,4
M1,65,18
M1,66,4
M1,67,7
M1,68,4
M1,69,4
M1,70,6
M1,71,4
M1,72,22
M1,73,17
M1,74,8
M1,75,4
M1,76,6
M1,77,14
M1,78,10
M1,79,5
M1,80,8
M1,81,8
M1,82,23
M1,83,12
M1,84,7
M1,85,9
M1,86,4
M1,87,5
M1,88,8
M1,89,23
M1,90,14
M1,91,4
M1,92,17
M1,93,6
M1,94,14
M1,95,4
M1,96,17
M1,97,24
M1,98,11
M1,99,9
M1,100,5
M1,101,341
M1,102,37
M1,103,4
M1,104,5
M1,105,7
M1,106,22
M1,107,4
M1,108,9
M1,109,512
M1,110,5
M1,111,8
M1,112,35
M1,113,10
M1,114,48
M1,115,12
M1,116,6
M1,117,7
M1,118,46
M1,119,12
M1,120,8
M1,121,4
M1,122,15
M1,123,102
M1,124,18
M1,125,10
M1,126,4
M1,127,4
M1,128,8
M1,129,9
M1,130,34
M1,131,11
M1,132,93
M1,133,8
M1,134,12
M1,135,4
M1,136,5
M1,137,9
M1,138,7
M1,139,6
M1,140,7
M1,141,5
M1,142,4
M1,143,12
M1,144,4
M1,145,4
M1,146,8
M1,147,4
M1,148,68
M1,149,6
M1,150,31
M1,151,23
M1,152,10
M1,153,5
M1,154,73
M1,155,6
M1,156,8
M1,157,4
M1,158,146
M1,159,6
D1,3
M1,161,40
M1,162,4
M1,163,15
U1,3
M1,165,10
M1,166,23
M1,167,7
M1,168,4
M1,169,4
M1,170,36
M1,171,4
M1,172,14
M1,173,8
M1,174,5
M1,175,8
M1,176,6
M1,177,5
M1,178,4
M1,179,5
M1,180,12
M1,181,6
M1,182,10
M1,183,16
M1,184,6
M1,185,5
M1,186,9
M1,187,22
M1,188,5
M1,189,20
M1,190,23
M1,191,6
M1,192,6
M1,193,13
M1,194,6
M1,195,4
M1,196,16
M1,197,9
M1,198,5
M1,199,4
M1,200,5
M1,201,170
M1,202,13
M1,203,5
M1,204,4
M1,205,8
M1,206,6
M1,207,5
M1,208,10
M1,209,5
M1,210,24
M1,211,4
M1,212,12
M1,213,4
M1,214,4
M1,215,11
M1,216,6
M1,217,5
M1,218,7
M1,219,4
M1,220,7
M1,221,8
M1,222,7
M1,223,8
M1,224,12
M1,225,4
M1,226,4
M1,227,4
M1,228,35
M1,229,13
M1,230,4
M1,231,5
M1,232,512
M1,233,9
M1,234,42
M1,235,4
M1,236,4
M1,237,4
M1,238,5
M1,239,16
M1,240,7
M1,241,7
M1,242,4
M1,243,5
M1,244,15
M1,245,35
M1,246,6
M1,247,7
M1,248,10
M1,249,17
M1,250,11
M1,251,35
M1,252,6
M1,253,8
M1,254,20
M1,255,11
M1,256,4
M1,257,24
M1,258,17
M1,259,4
M1,260,4
M1,261,6
M1,262,5
M1,263,16
M1,264,37
M1,265,5
M1,266,5
M1,267,6
M1,268,5
M1,269,6
M1,270,4
M1,271,6
M1,272,4
M1,273,8
M1,274,6
M1,275,6
M1,276,16
M1,277,30
M1,278,13
M1,279,17
M1,280,4
M1,281,4
M1,282,5
M1,283,4
M1,284,7
M1,285,13
M1,286,8
M1,287,85
M1,288,5
M1,289,10
M1,290,4
M1,291,4
M1,292,31
M1,293,26
M1,294,10
M1,295,4
M1,296,14
M1,297,5
M1,298,44
M1,299,10
M1,300,4
M1,301,4
M1,302,7
M1,303,5
M1,304,7
M1,305,7
M1,306,31
M1,307,8
M1,308,9
M1,309,5
M1,310,341
M1,311,4
M1,312,23
M1,313,15
M1,314,19
M1,315,4
M1,316,14
M1,317,6
M1,318,5
M1,319,48
M1,320,7
M1,321,6
M1,322,85
M1,323,4
M1,324,5
M1,325,14
M1,326,31
M1,327,53
M1,328,4
M1,329,7
M1,330,4
M1,331,11
M1,332,22
M1,333,48
M1,334,10
M1,335,18
M1,336,5
M1,337,6
M1,338,341
M1,339,13
M1,340,17
M1,341,7
M1,342,4
M1,343,6
M1,344,4
M1,345,4
M1,346,6
M1,347,30
M1,348,15
M1,349,5
M1,350,10
M1,351,6
M1,352,5
M1,353,4
M1,354,4
M1,355,7
M1,356,4
M1,357,9
M1,358,5
M1,359,8
M1,360,15
M1,361,6
M1,362,6
M1,363,6
M1,364,4
M1,365,7
M1,366,18
M1,367,8
M1,368,9
M1,369,5
M1,370,5
M1,371,10
M1,372,8
M1,373,16
M1,374,4
M1,375,4
M1,376,46
M1,377,341
M1,378,12
M1,379,6
M1,380,4
M1,381,6
M1,382,9
M1,383,37
M1,384,7
M1,385,29
M1,386,18
M1,387,4
M1,388,11
M1,389,4
M1,390,5
M1,391,9
M1,392,9
M1,393,6
M1,394,102
M1,395,4
M1,396,8
M1,397,64
M1,398,6
M1,399,5
M1,400,102
M1,401,10
M1,402,10
M1,403,4
M1,404,15
M1,405,4
M1,406,5
M1,407,4
M1,408,4
M1,409,5
M1,410,5
M1,411,5
M1,412,12
M1,413,93
M1,414,4
M1,415,64
M1,416,6
M1,417,14
M1,418,6
M1,419,5
M1,420,78
M1,421,4
M1,422,1024
M1,423,4
M1,424,18
M1,425,6
M1,426,10
M1,427,56
M1,428,16
M1,429,6
M1,430,4
M1,431,15
M1,432,34
M1,433,9
M1,434,5
M1,435,6
M1,436,5
M1,437,7
M1,438,14
M1,439,8
M1,440,4
M1,441,10
M1,442,7
M1,443,146
M1,444,7
M1,445,4
M1,446,12
M1,447,4
M1,448,4
M1,449,21
M1,450,12
M1,451,11
M1,452,12
M1,453,5
M1,454,16
M1,455,42
M1,456,11
M1,457,7
M1,458,4
M1,459,6
M1,460,18
M1,461,4
M1,462,4
M1,463,4
M1,464,204
M1,465,16
M1,466,4
M1,467,10
M1,468,8
M1,469,4
M1,470,12
M1,471,4
M1,472,8
M1,473,7
M1,474,146
M1,475,4
M1,476,4
M1,477,5
M1,478,7
M1,479,10
M1,480,4
M1,481,4
M1,482,17
M1,483,22
M1,484,10
M1,485,9
M1,486,64
M1,487,11
M1,488,4
M1,489,4
M1,490,73
M1,491,44
M1,492,6
M1,493,7
M1,494,6
M1,495,5
M1,496,7
M1,497,9
M1,498,4
M1,499,8
M1,500,5
M1,501,4
M1,502,13
M1,503,16
M1,504,22
M1,505,4
M1,506,4
M1,507,51
M1,508,4
M1,509,6
M1,510,7
M1,511,60
M1,512,4
M1,513,4
M1,514,56
M1,515,1024
M1,516,14
M1,517,8
M1,518,17
M1,519,5
M1,520,4
M1,521,6
M1,522,5
M1,523,10
M1,524,12
M1,525,18
M1,526,11
M1,527,4
M1,528,5
M1,529,128
M1,530,26
M1,531,7
M1,532,4
M1,533,256
M1,534,5
M1,535,6
M1,536,9
M1,537,9
M1,538,4
M1,539,4
M1,540,5
M1,541,34
M1,542,12
M1,543,9
M1,544,4
M1,545,4
M1,546,8
M1,547,9
M1,548,8
M1,549,6
M1,550,24
M1,551,5
M1,552,8
M1,553,5
M1,554,4
M1,555,6
M1,556,6
M1,557,4
M1,558,4
M1,559,4
M1,560,5
M1,561,6
M1,562,13
M1,563,6
M1,564,7
M1,565,4
M1,566,9
M1,567,16
M1,568,5
M1,569,14
M1,570,8
M1,571,10
M1,572,5
M1,573,4
M1,574,8
M1,575,26
M1,576,5
M1,577,11
M1,578,4
M1,579,4
M1,580,22
M1,581,32
M1,582,12
M1,583,7
M1,584,12
M1,585,5
M1,586,5
M1,587,4
M1,588,10
M1,589,4
M1,590,5
D1,5
M1,592,4
M1,593,5
M1,594,26
M1,595,14
M1,596,6
M1,597,4
M1,598,5
M1,599,5
M1,600,7
M1,601,14
M1,602,5
M1,603,10
M1,604,5
M1,605,4
M1,606,13
M1,607,4
M1,608,40
M1,609,7
M1,610,12
M1,611,4
M1,612,5
M1,613,4
M1,614,12
M1,615,11
M1,616,7
M1,617,12
M1,618,7
M1,619,4
M1,620,5
M1,621,4
M1,622,12
M1,623,4
M1,624,10
M1,625,4
M1,626,7
M1,627,32
M1,628,6
M1,629,6
M1,630,78
M1,631,16
M1,632,7
M1,633,6
M1,634,341
M1,635,9
M1,636,5
M1,637,14
M1,638,4
M1,639,8
M1,640,5
M1,641,256
M1,642,18
M1,643,53
M1,644,9
M1,645,7
M1,646,4
M1,647,5
M1,648,5
M1,649,37
M1,650,4
M1,651,78
M1,652,26
M1,653,6
M1,654,10
U1,5
M1,656,4
M1,657,17
M1,658,10
M1,659,5
M1,660,9
M1,661,4
M1,662,7
M1,663,4
M1,664,4
M1,665,14
M1,666,8
M1,667,48
M1,668,4
M1,669,7
M1,670,64
M1,671,31
M1,672,256
M1,673,6
M1,674,7
M1,675,7
M1,676,4
M1,677,10
M1,678,19
M1,679,19
M1,680,7
M1,681,128
M1,682,4
M1,683,4
M1,684,4
M1,685,113
M1,686,4
M1,687,5
M1,688,7
M1,689,11
M1,690,7
M1,691,4
M1,692,23
M1,693,73
M1,694,5
M1,695,8
M1,696,5
M1,697,16
M1,698,6
M1,699,6
M1,700,5
M1,701,15
M1,702,4
M1,703,6
M1,704,14
M1,705,11
M1,706,4
M1,707,11
M1,708,5
M1,709,10
M1,710,5
M1,711,6
M1,712,12
M1,713,34
M1,714,68
M1,715,12
M1,716,10
M1,717,10
M1,718,7
D1,3
M1,720,4
M1,721,4
M1,722,4
M1,723,24
M1,724,4
M1,725,12
M1,726,17
M1,727,7
M1,728,32
M1,729,5
M1,730,7
M1,731,24
M1,732,23
M1,733,6
M1,734,5
M1,735,20
M1,736,4
M1,737,26
M1,738,4
M1,739,4
M1,740,14
M1,741,6
M1,742,37
M1,743,8
M1,744,26
M1,745,5
M1,746,4
M1,747,170
M1,748,6
M1,749,34
M1,750,7
M1,751,4
M1,752,4
M1,753,12
M1,754,9
M1,755,19
M1,756,4
M1,757,5
M1,758,12
M1,759,5
M1,760,6
D1,2
M1,762,4
M1,763,5
M1,764,4
M1,765,9
M1,766,6
M1,767,7
M1,768,14
M1,769,6
M1,770,12
M1,771,4
M1,772,8
M1,773,48
M1,774,36
M1,775,8
M1,776,4
M1,777,4
M1,778,7
M1,779,13
M1,780,4
M1,781,5
M1,782,5
M1,783,93
M1,784,20
M1,785,37
M1,786,4
M1,787,21
M1,788,4
M1,789,7
M1,790,6
M1,791,6
M1,792,7
M1,793,39
M1,794,64
M1,795,10
M1,796,7
M1,797,128
M1,798,8
M1,799,31
M1,800,7
M1,801,32
M1,802,5
M1,803,4
M1,804,7
M1,805,4
M1,806,7
M1,807,35
M1,808,5
M1,809,5
M1,810,6
M1,811,16
M1,812,14
M1,813,8
M1,814,4
M1,815,6
M1,816,4
M1,817,6
M1,818,5
M1,819,13
M1,820,5
M1,821,5
M1,822,4
M1,823,5
M1,824,7
M1,825,26
M1,826,102
M1,827,5
M1,828,23
M1,829,4
M1,830,60
M1,831,21
M1,832,9
M1,833,9
M1,834,37
M1,835,4
M1,836,4
M1,837,7
M1,838,4
M1,839,6
M1,840,6
M1,841,8
M1,842,10
M1,843,6
M1,844,5
M1,845,6
M1,846,5
M1,847,13
M1,848,5
M1,849,5
M1,850,4
M1,851,7
M1,852,6
M1,853,204
M1,854,9
M1,855,8
M1,856,22
M1,857,5
M1,858,6
M1,859,16
M1,860,10
M1,861,33
M1,862,6
M1,863,10
M1,864,5
M1,865,4
M1,866,6
M1,867,4
M1,868,9
M1,869,4
M1,870,39
M1,871,7
M1,872,5
M1,873,51
M1,874,22
M1,875,4
M1,876,5
M1,877,7
M1,878,6
M1,879,6
M1,880,10
M1,881,5
M1,882,53
M1,883,20
M1,884,48
M1,885,24
M1,886,4
M1,887,9
M1,888,9
M1,889,7
M1,890,53
M1,891,12
M1,892,9
M1,893,73
M1,894,6
M1,895,5
M1,896,12
M1,897,4
M1,898,6
M1,899,6
M1,900,256
M1,901,4
M1,902,5
M1,903,11
M1,904,4
M1,905,12
M1,906,5
M1,907,6
M1,908,6
M1,909,11
M1,910,10
M1,911,33
M1,912,15
M1,913,4
M1,914,25
M1,915,20
M1,916,30
M1,917,4
M1,918,5
M1,919,15
M1,920,4
M1,921,4
M1,922,16
M1,923,6
M1,924,36
M1,925,24
M1,926,7
M1,927,6
M1,928,17
M1,929,44
M1,930,5
M1,931,13
M1,932,7
M1,933,25
M1,934,6
M1,935,6
M1,936,5
M1,937,12
M1,938,14
M1,939,32
M1,940,15
M1,941,146
M1,942,7
M1,943,33
M1,944,6
M1,945,56
M1,946,4
M1,947,4
M1,948,18
M1,949,8
M1,950,4
M1,951,6
M1,952,15
M1,953,53
M1,954,5
M1,955,10
M1,956,34
M1,957,7
U1,2
M1,959,22
M1,960,14
M1,961,4
M1,962,4
M1,963,8
M1,964,22
M1,965,31
M1,966,4
M1,967,15
M1,968,5
M1,969,5
M1,970,7
M1,971,20
M1,972,512
M1,973,4
M1,974,5
M1,975,17
M1,976,21
M1,977,6
M1,978,11
M1,979,14
M1,980,6
M1,981,5
M1,982,4
M1,983,10
M1,984,5
M1,985,4
D1,2
M1,987,21
M1,988,4
M1,989,23
M1,990,9
M1,991,512
M1,992,5
M1,993,7
U1,2
M1,995,4
M1,996,5
M1,997,5
M1,998,7
M1,999,25
M1,1000,6
M1,1001,6
M1,1002,4
